10000330	cleansing/washing/soap - body	Includes any products that can be described/observed as a preparation designed for cleaning and washing of the body and typically intended to be applied to the skin to remove germs and unwanted deposits of dirt, grime and oil. These products can be used with or without water. Products may claim to exfoliate or moisturise in addition to cleansing, but products that are specifically intended for exfoliating and moisturising are excluded. Includes solids, foams, liquid soaps and shower gels.  Products may claim to have skin formulations such as hypoallergenic, added vitamins, humectants and emollients. Excludes products such as Bath Additives, Shampoo, Facial Cleansers/Make Up Removers, Exfoliants and Moisturisers. (GPC brick)
10000573	wipes - personal	Includes any products that can be described/observed as a moist disposable paper or tissue, specifically designed to cleanse and/or disinfect the skin, some of these products are marketed to be used on specific areas of the body. Includes products such as feminine hygiene wipes and baby wipes. Excludes products such as Toilet Wipes and Cosmetic or Facial Tissues. (GPC brick)
53131400	skin product	 Variety Packs (GPC class)
10000717	skin product	Includes any products than can be described/observed as two or more distinct Skin Products sold together which exist within the schema but belong to different classes, that is two or more products contained within the same pack which cross classes within the Skin Products Family. Includes products such as Sun Creams with After Sun Moisturisers variety packs. Items that are received free with purchases should be removed from the classification decision-making process. Excludes products such as Body Buffer Mitts and Shower Gel variety packs and Body Moisturisers and Perfume variety packs. Variety Packs (GPC brick)
83000000	building product	 (GPC segment)
83010000	building product	 (GPC family)
83010100	wall/ceiling/flooring covering	 (GPC class)
10007607	baseboard	Includes any products that may be used at the connection point between a wall and the floor for aesthetic or performance purposes. Item could be made of wood and other materials. Excludes edge trims and underlays. (GPC brick)
10003980	ceiling coverings - panneling/tile	Includes any products that may be described/observed as a thin flat slab, typically of cork or fired clay, used to cover the ceiling surface. These products are specifically designed to be used on the Ceiling. Ceiling Tiles have four sides of the same length joined at right angles and are usually of a lighter weight than wall or floor tiles. Includes products such as Cork Ceiling Tiles and Ceramic Ceiling Tiles. Excludes products such as Wall Tiles, Floor Tiles, Wall Slabs and Panels as well as Wallpaper and Wall Sheets. (GPC brick)
10003981	ceiling grid system	Includes any products that may be described/observed as a system of supports that can either be suspended or directly connected to the existing ceiling structure in place. These supports are designed to hold ceiling tiles in place and present an aesthetically pleasing environment for the occupier. Lighting cables and network cables are kept out of sight, contained above the grid system. These products are available in a variety of designs dependent on the user requirements. Includes products such as Suspended Plastic Ceiling Grid Systems and Direct Connection Ceiling Grid Systems. Excludes products such as Ceiling Tiles, all Structural Hardware and Wall Coverings - Sheets/Panels/Slabs. (GPC brick)
